"APP_ID"|"APP_HEX"|"APP_NAME"|"APP_NATURE"|"APP_LIFECYCLE"|"BP_ID"|"BP_HEX"|"BP_NAME"|"BP_LEVEL"|"BP_LIFECYCLE"
"1301903965820507689"|"562956674AC21211"|"Nielsen Spaceman"|"Generic"|"Leverage/Optimize"|"2206565933782046812"|"985CA08E4C061E9F"|"Shopper Based Design"|"L3"|"Leverage/Optimize"
"1907923911343163964"|"4A3C52154EB01A7A"|"Nigeria Payroll (Sytems Spec. Human Manager)"|"XOApplication"|"Leverage/Optimize"|"203027003118765242"|"C4BAD0B44BFB02D1"|"Payroll"|"L3"|"Leverage/Optimize"
"7173768290178072344"|"7F186D065840638E"|"Nigeria Payroll (VIP)"|"Generic"|"Leverage/Optimize"|"203027003118765242"|"C4BAD0B44BFB02D1"|"Payroll"|"L3"|"Leverage/Optimize"
"9042479174552671903"|"569F701456E67D7D"|"Nikon Camera Control Pro"|"Generic"|"Leverage/Optimize"|"4607558751580635789"|"C28DCDB456453FF1"|"Conduct Physical Learning Program"|"L2"|"Leverage/Optimize"
"12786096267987050122"|"DE8AE55056CFB171"|"NoiseImage"|"Generic"|"Leverage/Optimize"|"4607558751580635789"|"C28DCDB456453FF1"|"Conduct Physical Learning Program"|"L2"|"Leverage/Optimize"
"6427013146934091503"|"9EEFC5C556675931"|"Nokia Suite"|"Generic"|"Exception"|"1607870628425690299"|"ECBB54184DD11650"|"Maintenance Standards &  Procedures"|""|""
"89028879538533440"|"344053A54B4B013C"|"Non Invoice Payment (EPRF)"|"Component"|""|"2002494835397385294"|"5C4E706A4A711BCA"|"Process Vendor Payments"|"L3"|"Leverage/Optimize"
"9737721342491155839"|"DD7FE4EC55F78723"|"Non-Compliance/Deviation & Hold/Loss"|"Generic"|"Exception"|"1180591613733825723"|"ECBB51684DD11062"|"Laboratory Control"|""|""
"166434712932076376"|"4B58569C4B7D024F"|"Nonwovens"|"Generic"|"Leverage/Optimize"|"2057665621046192544"|"E9A0F8FD4BFA1C8E"|"Process Development (MOPD)"|"L3"|"Leverage/Optimize"
"166434712932076376"|"4B58569C4B7D024F"|"Nonwovens"|"Generic"|"Leverage/Optimize"|"564160429671642406"|"F526F6E84CEB07D4"|"Product & Package Design and Development"|"L3"|"Leverage/Optimize"
"5097041291141613487"|"87AF8BFE540C46BC"|"Normative Forecaster"|"Generic"|"Launch/Deploy"|"4992894309761996001"|"D4E1D66E52EB454A"|"Financial Forecasting"|"L3"|"Leverage/Optimize"
"5097041291141613487"|"87AF8BFE540C46BC"|"Normative Forecaster"|"Generic"|"Launch/Deploy"|"592871348216173016"|"91D89BEE4D59083A"|"IT Operations"|"L3"|"Undecided"
"5097041291141613487"|"87AF8BFE540C46BC"|"Normative Forecaster"|"Generic"|"Launch/Deploy"|"115488084345291351"|"025703314BCD019A"|"Strategic Business Planning (3-5 Yr)"|"L3"|"Leverage/Optimize"
"13344260977339362952"|"6E88706B56A8B930"|"Nortel Networks Contivity VPN Client"|"Generic"|"Exception"|"4607558751580635789"|"C28DCDB456453FF1"|"Conduct Physical Learning Program"|"L2"|"Leverage/Optimize"
"13344260977339362952"|"6E88706B56A8B930"|"Nortel Networks Contivity VPN Client"|"Generic"|"Exception"|"973707868984425181"|"BADDDDD14E250D83"|"Maintenance Management Information System (Master Data/MMIS)"|""|""
"6908616594328478397"|"62BD6A5156305FE0"|"North America Bonus Store"|"Generic"|"Leverage/Optimize"|"3434924472179537521"|"B671C28E4D9B2FAB"|"Benefits and Pension Administration"|"L3"|"Leverage/Optimize"
"856904357463196484"|"0344191455F90BE4"|"Norton Ghost"|"Generic"|"Exception"|"7697302703227978626"|"C382CA8E50066AD2"|"Execute Production"|""|""
"856904357463196484"|"0344191455F90BE4"|"Norton Ghost"|"Generic"|"Exception"|"789060283938945757"|"BADDCA8C4E250AF3"|"Production Execution"|""|""
"2209665086377118268"|"4A3C52174EB01EAA"|"Norway Payroll (VISMA)"|"XOApplication"|"Leverage/Optimize"|"203027003118765242"|"C4BAD0B44BFB02D1"|"Payroll"|"L3"|"Leverage/Optimize"
"3304329755284315887"|"9EEFC47956672DDB"|"Notepad++"|"Generic"|"Exception"|"1607870628425690299"|"ECBB54184DD11650"|"Maintenance Standards &  Procedures"|""|""
"7439478638167760623"|"9EEFC6185667673E"|"Notfall-AM"|"Generic"|"Exception"|"1607870628425690299"|"ECBB54184DD11650"|"Maintenance Standards &  Procedures"|""|""
"12853650262398000778"|"DE8AE55656CFB261"|"Nova"|"Generic"|"Leverage/Optimize"|"4607558751580635789"|"C28DCDB456453FF1"|"Conduct Physical Learning Program"|"L2"|"Leverage/Optimize"
"3105045919345532554"|"DE8AF9DD56CF2B17"|"Novapro - Sauter"|"Generic"|"Leverage/Optimize"|"4607558751580635789"|"C28DCDB456453FF1"|"Conduct Physical Learning Program"|"L2"|"Leverage/Optimize"
"5777931363538852834"|"5BE25C5255F6502F"|"Novus"|"Generic"|"Exception"|"7858309844970778319"|"2ECF3C70532B6D0E"|"Quality SOP Management"|""|""
"10917388887790285421"|"726DC3895B599782"|"Nozomi - APAC Business Sufficiency & Promotion Planning Planning Solution"|"Generic"|"Discovery/Requ."|"8529179977348701"|"765D76C64D3E001E"|"Trade Fund Management"|"L3"|"Leverage/Optimize"
"11185629063962403265"|"A1C1A2C3565E9B3B"|"Nport Administration suite"|"Generic"|"Exception"|"789060283938945757"|"BADDCA8C4E250AF3"|"Production Execution"|""|""
"9306502702709626527"|"569F703856E68127"|"Nport Administrator"|"Generic"|"Leverage/Optimize"|"4607558751580635789"|"C28DCDB456453FF1"|"Conduct Physical Learning Program"|"L2"|"Leverage/Optimize"
"11337344076409971137"|"A1C1A2CB565E9D56"|"Nport search Utility"|"Generic"|"Exception"|"789060283938945757"|"BADDCA8C4E250AF3"|"Production Execution"|""|""
"2652157111249867485"|"12DD48935AD724CE"|"Nucase - payroll Portugal"|"Generic"|"Leverage/Optimize"|"203027003118765242"|"C4BAD0B44BFB02D1"|"Payroll"|"L3"|"Leverage/Optimize"
"4130181925486725445"|"09451E605A943951"|"Nuix"|"Generic"|"Leverage/Optimize"|"51595047129515567"|"062F08534D6C00B7"|"Compliance"|"L3"|"Undecided"
"4130181925486725445"|"09451E605A943951"|"Nuix"|"Generic"|"Leverage/Optimize"|"2648215302225614415"|"564F59E959C924C0"|"Security"|"L3"|""
"1106858445931241187"|"5EE3665F59E40F5C"|"Numerify Cloud Analytics"|"XOApplication"|"Launch/Deploy"|"592871348216173016"|"91D89BEE4D59083A"|"IT Operations"|"L3"|"Undecided"
"8035639458452620563"|"4513482E53836F84"|"OBIEE"|"Component"|"Leverage/Optimize"|"2377145352092802559"|"5DFF62F6511A20FD"|"Communication Development and Execution"|"L3"|"Leverage/Optimize"
"8035639458452620563"|"4513482E53836F84"|"OBIEE"|"Component"|"Leverage/Optimize"|"314492253769803511"|"A6F7DE8F4D09045D"|"Consumer Engagement/CRM"|"L3.x"|"Undecided"
"539391077186838237"|"9EDDAEBC4D53077C"|"OC Savings Tracking Tool"|"Generic"|"Sunset"|"592871348216173016"|"91D89BEE4D59083A"|"IT Operations"|"L3"|"Undecided"
"6687658692167521509"|"D4E5D5B256255CCF"|"OCV"|"Generic"|"Exception"|"3282648335354285124"|"CC44CF514F442D8E"|"Material and Product Release"|""|""
"7398665315762545423"|"A30FA60756E766AD"|"OCView 7 (OCView.exe)"|"Abstract"|"Leverage/Optimize"|"4607558751580635789"|"C28DCDB456453FF1"|"Conduct Physical Learning Program"|"L2"|"Leverage/Optimize"
"142509401144517304"|"62B8985F4B8B01FA"|"ODOT"|"Generic"|"Exception"|"3266605119883222436"|"9DA4A01C500C2D55"|"Inventory Management"|""|""
"142509401144517304"|"62B8985F4B8B01FA"|"ODOT"|"Generic"|"Exception"|"1627292401821347003"|"ECBB54404DD11695"|"Planning and Scheduling"|""|""
"142509401144517304"|"62B8985F4B8B01FA"|"ODOT"|"Generic"|"Exception"|"2338859122936703392"|"E9A002524BFB2075"|"Warehousing (Inbound & Outbound)"|"L3"|"Leverage/Optimize"
"13342853772192177802"|"DE8AF57E56CFB92B"|"ODSCAD"|"Generic"|"Exception"|"4607558751580635789"|"C28DCDB456453FF1"|"Conduct Physical Learning Program"|"L2"|"Leverage/Optimize"
"3371038008594025651"|"4CB3529655352EC8"|"OFS"|"Generic"|"Exception"|"8922283869285655715"|"24A325F851E87BD2"|"Daily Direction Setting"|""|""
"3371038008594025651"|"4CB3529655352EC8"|"OFS"|"Generic"|"Exception"|"1471636739683970235"|"ECBB53464DD1146C"|"Product & Package Design and Development"|"L3"|"Leverage/Optimize"
"203037816683727632"|"8B108B6755D102D1"|"OFS (OFS)"|"Generic"|"Exception"|"1471636739683970235"|"ECBB53464DD1146C"|"Product & Package Design and Development"|"L3"|"Leverage/Optimize"
"8047745575764319202"|"5BE25E2755F66FAF"|"OFS (Observation Feedback System )"|"Generic"|"Exception"|"1471636739683970235"|"ECBB53464DD1146C"|"Product & Package Design and Development"|"L3"|"Leverage/Optimize"
"5772584257201382747"|"255B268056CC501C"|"OGP Measure X"|"Generic"|"Leverage/Optimize"|"4607558751580635789"|"C28DCDB456453FF1"|"Conduct Physical Learning Program"|"L2"|"Leverage/Optimize"
"5772584257201382747"|"255B268056CC501C"|"OGP Measure X"|"Generic"|"Leverage/Optimize"|"1180591613733825723"|"ECBB51684DD11062"|"Laboratory Control"|""|""
"9436544141951063711"|"569F704956E682F5"|"OL756 Application"|"Generic"|"Leverage/Optimize"|"4607558751580635789"|"C28DCDB456453FF1"|"Conduct Physical Learning Program"|"L2"|"Leverage/Optimize"
"7288045576335884762"|"81DA845B56D66524"|"OLIMP"|"Generic"|"Exception"|"8307823995726997750"|"28F649C651E8734B"|"Education & Training"|""|""
"7328577972982546906"|"81DA846056D665B4"|"OLIMP Novomoskovsk Production Instance"|"Instance"|"Exception"|"8307823995726997750"|"28F649C651E8734B"|"Education & Training"|""|""
"2392916506345234395"|"5FDB61E058E22135"|"OM Forms"|"Generic"|"Leverage/Optimize"|"1178337872580527898"|"471A508D4C0D105A"|"Staffing/Succession Planning"|"L3"|"Leverage/Optimize"
"6764219189873920641"|"CA81CB5055835DDF"|"OMI"|"Generic"|"Exception"|"115769760148735162"|"C4BAC5654BFB019B"|"Human Capital Management"|"L1"|"Leverage/Optimize"
"6764219189873920641"|"CA81CB5055835DDF"|"OMI"|"Generic"|"Exception"|"1471636739683970235"|"ECBB53464DD1146C"|"Product & Package Design and Development"|"L3"|"Leverage/Optimize"
"3092658065386435873"|"F521F71A541F2AEB"|"OMI Spirometry"|"Generic"|"Exception"|"115769760148735162"|"C4BAC5654BFB019B"|"Human Capital Management"|"L1"|"Leverage/Optimize"
"3092658065386435873"|"F521F71A541F2AEB"|"OMI Spirometry"|"Generic"|"Exception"|"1471636739683970235"|"ECBB53464DD1146C"|"Product & Package Design and Development"|"L3"|"Leverage/Optimize"
"3633095215524299662"|"438E7C7F58D9326B"|"OMI Spirometry Gebze Production Instance"|"Generic"|"Leverage/Optimize"|"115769760148735162"|"C4BAC5654BFB019B"|"Human Capital Management"|"L1"|"Leverage/Optimize"
"67367200881424473"|"B859BE0C561C00EF"|"OMI Spirometry Setup Program"|"Generic"|"Exception"|"115769760148735162"|"C4BAC5654BFB019B"|"Human Capital Management"|"L1"|"Leverage/Optimize"
"1222822749817527946"|"DE8AEA2356CF10F8"|"OMIWSP"|"Generic"|"Exception"|"4607558751580635789"|"C28DCDB456453FF1"|"Conduct Physical Learning Program"|"L2"|"Leverage/Optimize"
"9757987387009863100"|"0DBC157755D4876B"|"OMNIC"|"Generic"|"Exception"|"4607558751580635789"|"C28DCDB456453FF1"|"Conduct Physical Learning Program"|"L2"|"Leverage/Optimize"
"9757987387009863100"|"0DBC157755D4876B"|"OMNIC"|"Generic"|"Exception"|"3282648335354285124"|"CC44CF514F442D8E"|"Material and Product Release"|""|""
"9757987387009863100"|"0DBC157755D4876B"|"OMNIC"|"Generic"|"Exception"|"1199731912153492667"|"ECBB519B4DD110A6"|"Quality Systems Reporting and Analysis"|""|""
"11505948147721245204"|"121414FD56E19FAD"|"OMNIC Spectra"|"Component"|"Leverage/Optimize"|"4607558751580635789"|"C28DCDB456453FF1"|"Conduct Physical Learning Program"|"L2"|"Leverage/Optimize"
"11403772170913948097"|"A1C1A2CF565E9E42"|"OMP +"|"Generic"|"Exception"|"134628346804477206"|"9D16A3FA4BC401DE"|"Operational Planning"|"L2"|"Leverage/Optimize"
"2142393200084040304"|"BA70BC384F431DBB"|"OMP+ APS"|"Generic"|"Leverage/Optimize"|"174034879571886679"|"025707694BCD026A"|"Site Integrated Planning"|"L3"|"Leverage/Optimize"
"7709976566428500442"|"81DA848E56D66AFF"|"OMP+ convertion tool"|"Generic"|"Exception"|"789060283938945757"|"BADDCA8C4E250AF3"|"Production Execution"|""|""
"5277750805841980101"|"2AC52B3E5665493E"|"OMS"|"Generic"|"Exception"|"789060283938945757"|"BADDCA8C4E250AF3"|"Production Execution"|""|""
"14035282435899679852"|"646C6A145703C2C7"|"ON Demand Centerline Tool"|"Generic"|"Exception"|"1139778105256426205"|"BADDDE934E250FD1"|"Centerline Management"|""|""
"8187639370398407709"|"9C1D9D9956A071A0"|"ONEDOC (OPL-CBA-KWOPL-PROCEDURE)"|"Generic"|"Exception"|"7858309844970778319"|"2ECF3C70532B6D0E"|"Quality SOP Management"|""|""
"9566022631239145119"|"569F705B56E684C1"|"ONNIC"|"Generic"|"Leverage/Optimize"|"4607558751580635789"|"C28DCDB456453FF1"|"Conduct Physical Learning Program"|"L2"|"Leverage/Optimize"
"6158767443074341659"|"DB1BE2AF565B5578"|"OPC"|"Generic"|"Exception"|"8346383999590253442"|"C382CE94500673D4"|"Production Take-away"|""|""
"3396653547645869807"|"9EEFC48056672F23"|"OPC Core Components Redistribuable (x64)"|"Generic"|"Exception"|"7697302703227978626"|"C382CA8E50066AD2"|"Execute Production"|""|""
"11536629265990325577"|"954998BA5731A01A"|"OPC Foundation Server Enumerator"|"Generic"|"Exception"|"973707868984425181"|"BADDDDD14E250D83"|"Maintenance Management Information System (Master Data/MMIS)"|""|""
"1382418534728547469"|"3C8D3D695655132F"|"OPC7k"|"Generic"|"Exception"|"7697302703227978626"|"C382CA8E50066AD2"|"Execute Production"|""|""
"5973276164250929486"|"094E0B7C570652E5"|"OPCLink"|"Generic"|"Exception"|"7697302703227978626"|"C382CA8E50066AD2"|"Execute Production"|""|""
"13477961761014079114"|"DE8AF58A56CFBB0B"|"OPCScale"|"Generic"|"Leverage/Optimize"|"4607558751580635789"|"C28DCDB456453FF1"|"Conduct Physical Learning Program"|"L2"|"Leverage/Optimize"
"2891968546215889357"|"09CD0ACD56122822"|"OPL System"|"Generic"|"Exception"|"5707277800804441769"|"DEA9DF6B52EB4F34"|"Line Performance"|""|""
"6206049115298400789"|"0A150FFD50CA5620"|"OPL Tracking Tool"|"Generic"|"Exception"|"2332385198470719904"|"E9A002394BFB205E"|"Manufacturing Operations & Control"|"L3"|"Leverage/Optimize"
"14168430282586201"|"B859BE04561C0032"|"OPTIMUM SIM ITALIA"|"Generic"|"Exception"|"115769760148735162"|"C4BAC5654BFB019B"|"Human Capital Management"|"L1"|"Leverage/Optimize"
"1781550334998229312"|"3140330C569718B9"|"OPUS"|"Generic"|"Exception"|"4607558751580635789"|"C28DCDB456453FF1"|"Conduct Physical Learning Program"|"L2"|"Leverage/Optimize"
"1781550334998229312"|"3140330C569718B9"|"OPUS"|"Generic"|"Exception"|"1180591613733825723"|"ECBB51684DD11062"|"Laboratory Control"|""|""
"1781550334998229312"|"3140330C569718B9"|"OPUS"|"Generic"|"Exception"|"3282648335354285124"|"CC44CF514F442D8E"|"Material and Product Release"|""|""
"4711426697132074269"|"651D6BD9599E4162"|"ORCA"|"Generic"|"Leverage/Optimize"|"3362035803113114704"|"CC5006B359C02EA8"|"Global Trade Transportation Sourcing"|""|""
"4711426697132074269"|"651D6BD9599E4162"|"ORCA"|"Generic"|"Leverage/Optimize"|"114643878606604430"|"088E0C054C000197"|"Transportation Execution"|"L3"|"Leverage/Optimize"
"4711426697132074269"|"651D6BD9599E4162"|"ORCA"|"Generic"|"Leverage/Optimize"|"183042078831215191"|"025707AF4BCD028A"|"Transportation Planning"|"L3"|"Leverage/Optimize"
"1471078917288764977"|"26312D90527B146A"|"ORDER"|"Generic"|"Sunset"|"131533831262475438"|"94AE98584D5201D3"|"Order Management"|"L3"|"Leverage/Optimize"
"10911187594487156318"|"4E5EA70E534E976C"|"ORDER Pharma Glb"|"Instance"|"Leverage/Optimize"|"125622653609724496"|"4A504C264D2301BE"|"Customer In Store Execution"|"L3"|"Leverage/Optimize"
"10911187594487156318"|"4E5EA70E534E976C"|"ORDER Pharma Glb"|"Instance"|"Leverage/Optimize"|"131533831262475438"|"94AE98584D5201D3"|"Order Management"|"L3"|"Leverage/Optimize"
"8701612586537146610"|"58F2599D568B78C2"|"OSI PI Software"|"Generic"|"Exception"|"7697302703227978626"|"C382CA8E50066AD2"|"Execute Production"|""|""
"6018875110478645582"|"094E0B8557065387"|"OSIDevNet ToolTipStats"|"Generic"|"Exception"|"7697302703227978626"|"C382CA8E50066AD2"|"Execute Production"|""|""
"6066725856520046926"|"094E0B8E57065431"|"OSIDevNet Trend Offset"|"Generic"|"Exception"|"7697302703227978626"|"C382CA8E50066AD2"|"Execute Production"|""|""
"5257766597973323253"|"2DF5301D56DD48F7"|"OSIRES"|"Generic"|"Leverage/Optimize"|"4607558751580635789"|"C28DCDB456453FF1"|"Conduct Physical Learning Program"|"L2"|"Leverage/Optimize"
"6114576602561448270"|"094E0B97570654DB"|"OSIsoft MS Runtime Redistributables"|"Generic"|"Exception"|"7697302703227978626"|"C382CA8E50066AD2"|"Execute Production"|""|""
"11868206647591999840"|"9960C6A65710A4B4"|"OSKGina"|"Generic"|"Exception"|"789060283938945757"|"BADDCA8C4E250AF3"|"Production Execution"|""|""
"3493762862185373322"|"DE8AFA0256CF307C"|"OSM (Optical Sectioning Method) Gen ii"|"Generic"|"Leverage/Optimize"|"4607558751580635789"|"C28DCDB456453FF1"|"Conduct Physical Learning Program"|"L2"|"Leverage/Optimize"
"11556613666256410271"|"569F5FA356E6A061"|"OSW- Building 39 Conveyors Panel View (Floor)"|"Generic"|"Exception"|"789060283938945757"|"BADDCA8C4E250AF3"|"Production Execution"|""|""
"11609812436855445151"|"569F5FAE56E6A11E"|"OSW- Building 39 Conveyors Panel View (Mezz)"|"Generic"|"Exception"|"789060283938945757"|"BADDCA8C4E250AF3"|"Production Execution"|""|""
"11672018406709155487"|"569F5FB856E6A1FB"|"OSW- Building 39 Conveyors Panel View (Shop)"|"Generic"|"Exception"|"789060283938945757"|"BADDCA8C4E250AF3"|"Production Execution"|""|""
"10955946065951020703"|"569F5F5956E6980B"|"OSW- Corner Board Appl. 2 Panel View 700"|"Generic"|"Exception"|"789060283938945757"|"BADDCA8C4E250AF3"|"Production Execution"|""|""
"11013648436177622687"|"569F5F6756E698D8"|"OSW- Corner Board Appl. 3 Panel View 700"|"Generic"|"Exception"|"789060283938945757"|"BADDCA8C4E250AF3"|"Production Execution"|""|""
"11072195231334356639"|"569F5F7556E699A8"|"OSW- Corner Board Appl. 4 Panel View 700"|"Generic"|"Exception"|"789060283938945757"|"BADDCA8C4E250AF3"|"Production Execution"|""|""
"10903873195258828447"|"569F5F4E56E69752"|"OSW- Corner Board Appl.1 Panel View 700"|"Generic"|"Exception"|"789060283938945757"|"BADDCA8C4E250AF3"|"Production Execution"|""|""
"10410729036057499295"|"569F5F0D56E6907A"|"OSW- S/W Panel View Line 1"|"Generic"|"Exception"|"789060283938945757"|"BADDCA8C4E250AF3"|"Production Execution"|""|""
"10571169772783687327"|"569F5F1E56E692B4"|"OSW- S/W Panel View Line 2"|"Generic"|"Exception"|"789060283938945757"|"BADDCA8C4E250AF3"|"Production Execution"|""|""
"10843356075265382047"|"569F5F4456E6967B"|"OSW- S/W Panel View Line 3"|"Generic"|"Exception"|"789060283938945757"|"BADDCA8C4E250AF3"|"Production Execution"|""|""
"11181688997276309151"|"569F5F8C56E69B2D"|"OSW- S/W Panel View Line 4"|"Generic"|"Exception"|"789060283938945757"|"BADDCA8C4E250AF3"|"Production Execution"|""|""
"10710781361233483423"|"569F5F3256E694A4"|"OSW- S/W Panel View Line 7"|"Generic"|"Exception"|"789060283938945757"|"BADDCA8C4E250AF3"|"Production Execution"|""|""
"10351337815971026591"|"569F5F0556E68FA7"|"OSW- ULF 1 PnlVw"|"Generic"|"Exception"|"789060283938945757"|"BADDCA8C4E250AF3"|"Production Execution"|""|""
"10493764154187732639"|"569F5F1656E691A1"|"OSW- ULF 2 PnlVw"|"Generic"|"Exception"|"789060283938945757"|"BADDCA8C4E250AF3"|"Production Execution"|""|""
"10775520605877524127"|"569F5F3B56E6958A"|"OSW- ULF 3 PnlVw"|"Generic"|"Exception"|"789060283938945757"|"BADDCA8C4E250AF3"|"Production Execution"|""|""
"11121734827236284063"|"569F5F8256E69A58"|"OSW- ULF 4 PnlVw"|"Generic"|"Exception"|"789060283938945757"|"BADDCA8C4E250AF3"|"Production Execution"|""|""
"10647168016496088735"|"569F5F2656E693C2"|"OSW- ULF 7 PnlVw"|"Generic"|"Exception"|"789060283938945757"|"BADDCA8C4E250AF3"|"Production Execution"|""|""
"1336824578447314142"|"0CDE0D5D5ADF128D"|"OTM printing service"|"Generic"|"Leverage/Optimize"|"203027003118765242"|"C4BAD0B44BFB02D1"|"Payroll"|"L3"|"Leverage/Optimize"
"4377878023958505340"|"277C280958DE3CC1"|"OVO - OpenView Operations"|"XOApplication"|"Launch/Deploy"|"592871348216173016"|"91D89BEE4D59083A"|"IT Operations"|"L3"|"Undecided"
"5839011637378733285"|"D4E5D55456255108"|"OWOS"|"Generic"|"Exception"|"7697302703227978626"|"C382CA8E50066AD2"|"Execute Production"|""|""
"3299545128253841034"|"DE8AF9F056CF2DCA"|"Oam"|"Generic"|"Leverage/Optimize"|"4607558751580635789"|"C28DCDB456453FF1"|"Conduct Physical Learning Program"|"L2"|"Leverage/Optimize"
"7764019733677399690"|"DE8AEEF656CF6BBF"|"Objet studio"|"Generic"|"Leverage/Optimize"|"4607558751580635789"|"C28DCDB456453FF1"|"Conduct Physical Learning Program"|"L2"|"Leverage/Optimize"
"3620425865870812472"|"A538A6DD5624323E"|"Observation Feedback System (OFS)"|"Generic"|"Exception"|"1471636739683970235"|"ECBB53464DD1146C"|"Product & Package Design and Development"|"L3"|"Leverage/Optimize"
"2616968304718694169"|"C719CF3656CE2451"|"Occhio instruments"|"Generic"|"Leverage/Optimize"|"4607558751580635789"|"C28DCDB456453FF1"|"Conduct Physical Learning Program"|"L2"|"Leverage/Optimize"
"6092904140342339544"|"A7D8B79C5808548E"|"Occupancy Sensor - Singapore"|"Generic"|"Leverage/Optimize"|"7404469312772510"|"599E5B234E53001A"|"Facilities Management"|"L3"|"Undecided"
"6041678474506006936"|"F198F80D5A8F53D8"|"Occupational Health Manager (OHM)"|"Generic"|"Exception"|"115769760148735162"|"C4BAC5654BFB019B"|"Human Capital Management"|"L1"|"Leverage/Optimize"
"6041678474506006936"|"F198F80D5A8F53D8"|"Occupational Health Manager (OHM)"|"Generic"|"Exception"|"4548173512237382456"|"FB384DBF5BB63F1E"|"Medical"|""|""
"6041678474506006936"|"F198F80D5A8F53D8"|"Occupational Health Manager (OHM)"|"Generic"|"Exception"|"1471636739683970235"|"ECBB53464DD1146C"|"Product & Package Design and Development"|"L3"|"Leverage/Optimize"
"8462639691573454159"|"654F665B55F67571"|"Ocurrence Management System (SGO)"|"Generic"|"Exception"|"1471636739683970235"|"ECBB53464DD1146C"|"Product & Package Design and Development"|"L3"|"Leverage/Optimize"
"8703024124064856085"|"78158A8A5A5478C7"|"Office Presence"|"Generic"|"Leverage/Optimize"|"3434924472179537521"|"B671C28E4D9B2FAB"|"Benefits and Pension Administration"|"L3"|"Leverage/Optimize"
"5887711731062078858"|"FD8AFDDA5A9F51B5"|"Olay Dolphin"|"Generic"|"Leverage/Optimize"|"2083561318912289184"|"E9A0F9824BFA1CEA"|"Commercial or Market Initiative Handover"|"L3"|"Leverage/Optimize"
"3086754990587450444"|"144C42A15B4F2AD6"|"Olay Manual Form"|"NonDigital"|"Leverage/Optimize"|"2083561318912289184"|"E9A0F9824BFA1CEA"|"Commercial or Market Initiative Handover"|"L3"|"Leverage/Optimize"
"7356446184590288971"|"284B29C858D46617"|"Olay Skin Advisor"|"Generic"|"Leverage/Optimize"|"1471636739683970235"|"ECBB53464DD1146C"|"Product & Package Design and Development"|"L3"|"Leverage/Optimize"
"9501283386595104415"|"569F705256E683DB"|"Olestra Stiffness Test"|"Generic"|"Leverage/Optimize"|"4607558751580635789"|"C28DCDB456453FF1"|"Conduct Physical Learning Program"|"L2"|"Leverage/Optimize"
"4359864995800757434"|"34BA375D5A1D3C81"|"Olivia Chatbot"|"Component"|"Launch/Deploy"|"1451368600008214298"|"471A51A54C0D1424"|"Recruiting/Talent Supply"|"L3"|"Leverage/Optimize"
"5207101102164880885"|"2DF5301556DD4843"|"Olympus Stream Basic"|"Generic"|"Leverage/Optimize"|"4607558751580635789"|"C28DCDB456453FF1"|"Conduct Physical Learning Program"|"L2"|"Leverage/Optimize"
"1175816428706389642"|"DE8AEA1C56CF1051"|"Omega"|"Generic"|"Leverage/Optimize"|"4607558751580635789"|"C28DCDB456453FF1"|"Conduct Physical Learning Program"|"L2"|"Leverage/Optimize"
"2681707549362538265"|"C719CF3C56CE2537"|"Omnisec"|"Generic"|"Retired"|"4607558751580635789"|"C28DCDB456453FF1"|"Conduct Physical Learning Program"|"L2"|"Leverage/Optimize"
"6528907287239527070"|"0A9E0B5F56965A9B"|"Omron OPC"|"Generic"|"Exception"|"5707277800804441769"|"DEA9DF6B52EB4F34"|"Line Performance"|""|""
"4419534253853833175"|"F7D7F9A056FC3D55"|"Omron Syswin"|"Generic"|"Exception"|"7697302703227978626"|"C382CA8E50066AD2"|"Execute Production"|""|""
"5876452624275400984"|"E918E9585A86518D"|"On Base"|"Generic"|"Discovery/Requ."|"8126277335375507859"|"7193815D562E70C6"|"Data Governance"|"L3"|"Undecided"
"7408791497906595602"|"271227A8509D66D1"|"One Click Template"|"Generic"|"Sunset"|"8922283869285655715"|"24A325F851E87BD2"|"Daily Direction Setting"|""|""
"12921204256808951434"|"DE8AE55C56CFB351"|"One Stroke Test"|"Generic"|"Leverage/Optimize"|"4607558751580635789"|"C28DCDB456453FF1"|"Conduct Physical Learning Program"|"L2"|"Leverage/Optimize"
"2177302913676658927"|"C8EFD21E55761E37"|"One Touch"|"Generic"|"Exception"|"8346383999590253442"|"C382CE94500673D4"|"Production Take-away"|""|""
"5072835717804936371"|"4CB353AD55354666"|"One Touch Release"|"Release"|"Exception"|"3282648335354285124"|"CC44CF514F442D8E"|"Material and Product Release"|""|""
"5041874180627935689"|"B1C9B28A55DA45F8"|"OneKey VS Office Presence"|"Generic"|"Exception"|"2101580814395681778"|"ABF2B4D4509D1D2A"|"Build to Gross"|""|""
"7680142748753102268"|"85BC8BB859236A95"|"OneTouchRelease"|"Generic"|"Leverage/Optimize"|"3282648335354285124"|"CC44CF514F442D8E"|"Material and Product Release"|""|""
"9016868187549893709"|"844DD96E59D77D22"|"OneTrust"|"XOApplication"|"Leverage/Optimize"|"49906714671803270"|"6B867FEB4DE400B1"|"Privacy Laws and Regulations"|"L3.x"|""
"3429023617541529226"|"DE8AF9FC56CF2F96"|"Oneattension"|"Generic"|"Leverage/Optimize"|"4607558751580635789"|"C28DCDB456453FF1"|"Conduct Physical Learning Program"|"L2"|"Leverage/Optimize"
